TASK_ID,DESCRIPTION,street_name,address,entity
21032988140024,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988140025,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988140026,"2020年10月31日下午有18栋的业主现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除。后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决",新站区,,
21032988140027,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988140028,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道！",新站区,,
21032998180038,反映2月4日母亲在高新区科学大道中国书法大厦位置行走时被醉驾的司机撞倒导致头部受伤以及身体骨折住院，后高新区交警中队出警。称至今醉驾的司机一直未进行民事赔偿，而交警中队至今也未处理。对此不满，称此案件的处罚书已经下达，但醉驾司机一直不处理。希望相关单位可以将此案件提交至检察院且告知提交的时间，如果提交不了请告知原因。（报警手机号：18297944926）,高新区,高新区科学大道中国书法大厦,中国书法大厦
21032998260047,咨询在新站区新办个体户新营业执照的相关材料及流程。,合肥市,,
21032988110025,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110026,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110027,湖畔名郡大门口，早上车流大，过马路很危险,巢湖市,湖畔名郡大门口,
21032988110028,"现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110029,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110030,尊敬的新站领导:1.购房时房企销售承诺寿春中学，现在烈山路中学建好后是否会低于新站寿春水准，如果连新站寿春都不如，让购房人情何以堪，那就是虚假宣传，骗人入坑。2.新站教育落后合肥其他区域，甚至还不如肥东，肥西，长丰县城，教育均衡何在？孩子是祖国的花朵，也是父母的期望，希望也得到新站各级领导们的支持，求真务实，让结果说话。3.烈山路大部分都是刚需年轻人，经济压力大，能选择到新站来安家，希望下一代更好，很多面临需要入学的孩子们，现在都心急如焚，不知道如何安排孩子上学问题，谁都不想上一个差的学校，耽误了孩子的未来。4.小学已经定为园上园，纵观合肥可以对比一下，不算好吧。中学如果再没有希望，很多年轻人如果经济向好也不会选择新站，甚至离开新站，所以期盼新站在教育上能够重视，重视来到新站的年轻一代。恳求领导们关心关注，切实做好教育均衡，让人民群众有了对未来的美好的期盼，才是真正的为人民服务！,新站区,烈山路,
21032988110031,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110032,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032988110033,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",新站区,,
21032998580034,反映户口本、身份证都丢失，咨询如何补办。,包河区,,
21032998480035,肥西县恒山路与汤口路交口绿地海德公馆2期19栋2704室业主反映，2019年6月交付，现发现卧室屋顶以及电表箱渗水严重，存在严重安全隐患，和开发商与物业沟通未果，望核实处理。1月13日肥西县政府答复：”该户之前维修过一次，因当时天气冷维修效果不佳。目前已经让物业跟业主沟通了。因临近春节工人缺口比较大，正月结束后再次维修。“来电人表示节后一直没有维修，物业也告知只能简单刷涂一层防水涂料，未给出合理解决方案，望相关部门协调物业和开发商尽快给出解决方案，彻底解决楼顶和电表箱渗水问题。,肥西县,肥西县恒山路与汤口路交口绿地海德公馆2期19栋2704室,绿地海德公馆
21032998810025,来电人前期在瑶海区明光路汽车站购买了合肥至天长的车票（车次HG374，发车时间：2月24日10：50），由于是通过机器购买，现场只给了电子凭证，现电子凭证上提供的二维码无法扫描出信息，导致无法打印电子发票，要求核实处理。（胡文兵，身份证：3423211973062000057）,瑶海区,瑶海区明光路汽车站,明光路:汽车站
21032998920025,反映高新区石莲北路龙湖CBD的建筑工地，在施工禁噪时间进行施工，噪音扰民，望相关部门核实处理。,高新区,高新区石莲北路龙湖CBD,龙湖CBD
21032998280038,包河区滨湖新区杭州路3333号保利拉菲公馆业主反映：1、物业针对小区地面停车位租赁业主，要提供房产证，身份证，手机号，驾驶证行驶证，来电人表示提供信息太多，容易泄露个人隐私，要求减少相关材料；2、小区内很多业主经常出差，无法关注小区内事务，希望楼长把相关重大事宜通知到每个业主个人，必须经过业主同意过方可操作，望核查处理。,包河区,包河区滨湖新区杭州路3333号保利拉菲公馆,保利拉菲公馆
21032998460031,来电人原为蜀山区雪霁路天海大厦四楼“安徽蔚蓝文化传播有限公司”员工，与同事9人2021年1月离职后，被拖欠半年工资未发放，向劳动部门反映无果，咨询是否可以通过法律途径维权。,蜀山区,蜀山区雪霁路天海大厦四楼“安徽蔚蓝文化传播有限公司”,安徽蔚蓝文化传播有限公司
21032998550030,反映新站区武里山路与物流大道交口中环东方名景小区23栋沿街商铺，夜间经营过程产生的噪音扰民，影响周围居民正常生活，望核实查处。,新站区,新站区武里山路与物流大道交口中环东方名景小区23栋,中环东方名景小区
21032998380025,反映长丰县双墩镇润河路（丰河苑小区北大门位置），每天从早到晚均有流动商贩占道经营，影响通行，望管理部门将其取缔。,长丰县,长丰县双墩镇润河路（丰河苑小区北大门,丰河苑小区
21032998860030,新站区龙子湖路绿都少荃府17栋2单元住户曾反映，小区于2020年12月30日交付，现发现该栋公共区域水电井预留的下水被堵死，主下水管道未连接，存在安全隐患，要求核实处理。,新站区,新站区龙子湖路绿都少荃府17栋2单元,绿都少荃府
21032998790043,肥西县上派镇站前路馨香苑小区业主反映，该地2020年通知该地将会拆迁，但是无任何的拆迁公示也未签订拆迁协议，评估的价格也是口头告知，但是居民已经在外出租房屋，认为不合理，要求相关核实尽快出示拆迁文件公示处理。,肥西县,肥西县上派镇站前路馨香苑小区,馨香苑小区
21032998670042,咨询皖事通办理无违法犯罪记录证明的审核进度。,合肥市,,
21032998640042,反映来电人在安徽政务服务网办理企业变更，显示已有证号办理业务，咨询如何处理。,合肥市,,
21032998650033,新站区长虹世纪荣庭35栋1406室业主反映，小区2018年左右交付，2020年装修发现房屋钢筋生锈，部分墙体无钢筋，认为房屋有质量问题，向开发商反映无果，望有关部门核实处理。,新站区,新站区长虹世纪荣庭35栋1406室,长虹世纪荣庭
21032998990049,肥西县咨询肥西县二中的联系方式。,肥西县,肥西县二中,
21032998440030,来电查询（流水号：21032398120022）关于肥东县牌坊回族满族乡赵坊民族村童小郢组魏武路以南的基本农田挖成池塘问题的处理结果。,肥东县,肥东县牌坊回族满族乡赵坊民族村童小郢组魏武路以南,赵坊民族村
21032988120011,滨湖现在是热门板块，但是竟然还有开发商捂盘惜售，禹洲绿城兰园项目我们都等几个月了，但是开发商故意拖慢工期，造好也不供货，洋房7号楼年前销售就表示要开了，到现在造好了也不卖！希望政府部门要严格管理！,包河区,,禹洲绿城兰园
21032988120012,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1、梁截面高度图纸显示450mm，现场为600mm左右。2、现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3、梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4、11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120013,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120014,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120015,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120016,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120017,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120018,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道。",新站区,,
21032988120019,你好，请问现在小孩如何办理幼儿园入学？是不是在网上报名，何时报名，怎么办理？,合肥市,,
21032998150027,反映淮南第一人民医院救助方面的问题。,合肥市,淮南第一人民医院,第一人民医院
21032998360039,来电人咨询：1、城乡居民养老保险参保缴费标准是多少。2、咨询城乡居民养老保险参保时间。,合肥市,,
21032988100025,"2020年10月31日下午现场查看所购房屋发现南次卧梁砼被打，纵向钢筋割除，如下图：后与银城相关客服人员沟通，对方将此梁建筑结构图发给我，如下：经比对发现，此处梁未按图纸施工，问题如下：1.梁截面高度图纸显示450mm，现场为600mm左右。2.现场该梁未按图纸施工，梁下部纵向通长钢筋图纸为两排共计5根18的钢筋，上排有2根18的，下排有3根18,；现场实际打出梁钢筋为14号钢筋，且只有3根。是否存在偷工减料？3.梁现场通长箍筋被割除，上下楼之间荷载及抗震无法保证，应做请法定机构进行结构安全鉴定。4.11月9日双方现场查验梁是否为框架梁，现场总包单位项目经理承认因梁底模板支低15公分，造成户内门无法安装，后安排施工人员进行剔除；在我提出结构安全质疑后，银城各部门给我答复次梁为门过梁。且9日现场查看时，总包单位未经过规定程序私自对次梁进行处理，支模浇筑砼。现场未留置砼试块，也未提供砼标号相关证明文件，且处理梁底模拆除只有9天时间，未达到规范规定时间。现场处理质量问题未按相应流程。2021年4月一期交房，临近交房到现在问题还未得到明确解决，希望政府还消费者一个公道",合肥市,,
